Customer id,Total chats,Total calls,Total Mails,Avg Chat Rating,Avg Call Rating,Avg Mail Rating,Call support,Total escallation,IM / VM,ALR
74929,294,220,368,1.36,4.72,1.51,0,41,7,1
74971,208,72,368,4.97,1.98,3.57,0,8,91,1
70612,356,63,369,1.71,3.94,3.82,1,24,64,1
70995,130,23,369,3.06,4.78,1.05,0,34,71,1
71100,396,147,369,2.39,3.5,1.36,0,43,3,0
71489,192,283,369,3.39,3.48,3.15,1,49,74,0
72943,249,12,369,3.08,4.6,3.6,1,17,66,0
73235,226,254,369,3.26,3.32,1.92,1,14,9,0
73259,42,88,369,3.03,2.04,4.13,0,50,34,0
74189,202,195,369,1.48,1.15,4.87,0,31,9,0
70872,136,228,369,2.26,2.72,3.02,0,47,36,1
71357,203,64,369,4.58,1.62,4.96,0,48,73,1
71412,466,81,369,4.37,4.93,3.58,0,11,60,1
73154,87,239,369,4.9,2.53,1.48,0,28,31,1
74440,151,224,369,3.03,1.63,4.6,0,43,49,1
74698,145,161,369,4.05,3.47,3.46,1,36,8,1
74787,236,77,369,1.31,3.32,4.16,1,50,59,1
70277,375,71,370,1.26,4.23,2.39,0,17,33,1
70439,140,199,370,3.03,4.69,1.06,1,4,16,1
73125,112,111,370,3.07,1.4,2.82,0,5,13,0
73246,92,149,370,3.94,2.39,1.17,1,1,39,0
71131,182,97,370,3.92,3.7,2.01,0,29,25,1
71171,66,214,370,4.45,4.09,1.5,1,33,14,1
71189,47,289,370,3.89,4.04,3.26,0,44,43,1
71518,217,142,370,4.92,1.07,2.34,1,20,74,1
71954,30,228,370,3.95,3.6,2.55,1,22,67,1
72317,327,298,370,3.16,2.1,3.21,1,36,91,1
70955,165,77,371,1.26,2.13,4.28,0,6,41,1
71072,486,99,371,1.14,3.58,3.09,1,5,71,0
71164,102,71,371,2.39,1.4,2.09,1,5,86,0
73787,165,66,371,1.26,1.09,4.2,1,50,42,0
74362,294,120,371,1.46,4.84,1.54,1,39,80,0
74904,472,261,371,2.08,1.46,3.7,1,14,10,0
70056,448,201,371,1.26,3.06,1.68,1,15,66,1
70141,308,270,371,1.99,2.46,1.02,0,29,9,1
71170,371,144,371,1.16,3.08,4.63,0,39,100,1
72804,441,7,371,3.29,4.85,2.67,0,39,53,1
73953,374,182,371,1.34,3.04,1.88,0,28,82,1
74307,91,215,371,4.84,4.6,3.34,1,23,11,1
70858,416,27,372,3.15,2.69,4.32,1,39,24,1
71699,228,292,372,1.48,2.9,1.79,0,9,37,0
72153,248,112,372,2.73,4.71,1.26,1,30,50,0
71986,330,112,372,1.19,1.46,2.98,1,41,5,1
73722,121,143,372,2.29,3.37,4.94,0,41,100,1
74493,49,142,372,3.1,2.29,1.93,1,24,12,1
74555,463,177,372,4.88,4.08,3.53,0,12,85,1
71017,420,94,373,3.81,2.47,1.43,1,24,81,1
71872,61,277,373,1.34,1.23,1.16,1,39,14,0
72358,317,237,373,2.2,2.77,2.38,1,49,38,0
74220,80,225,373,3.51,4.8,1.89,0,28,34,0
71382,318,232,373,2.29,4.2,4.97,0,22,11,1
71727,183,240,373,1.57,4.33,3.86,1,35,75,1
72528,199,44,373,3.06,2.72,1.09,1,7,50,1
72975,475,219,373,3.03,1.68,1.37,0,6,19,1
73479,399,181,373,1.33,2.45,3.74,1,1,62,1
70260,216,163,374,4.35,4.73,2.76,1,41,98,1
70458,259,68,374,1.58,2.94,1.46,0,11,42,1
70502,161,288,374,3.74,1.76,3.32,0,12,42,1
71766,273,169,374,4.52,3.57,4.63,1,46,21,0
72810,185,245,374,4.76,4.13,3.18,1,17,58,0
74702,494,39,374,1.45,1.55,3.28,1,3,90,0
74863,65,44,374,4.3,4.22,4.69,1,7,72,0
70138,97,291,374,4.25,4.67,1.49,1,11,4,1
70686,430,188,374,2.57,2.52,4.95,1,5,3,1
70781,422,82,374,4.39,1.24,1.42,0,23,2,1
74152,411,38,374,4.09,2.51,4.02,0,29,50,1
71260,445,134,375,3.46,2.9,2.85,1,8,47,0
71960,71,159,375,2.56,2.51,4.91,1,33,14,0
72910,345,10,375,2.84,1.73,3.15,1,49,26,0
70319,153,98,375,4.66,3.04,4.27,1,43,70,1
70701,428,155,375,2.39,3.88,1.02,0,41,63,1
70871,138,295,375,3.56,2.15,3.18,0,32,92,1
71584,167,184,375,1.33,4.48,1.31,1,6,52,1
73996,364,194,375,2.39,2.28,3.28,1,46,92,1
74797,15,139,375,2.87,1.6,2.87,0,47,59,1
74947,378,115,375,2.13,2.81,2,0,2,72,1
70961,497,7,376,1.13,2.73,1.74,1,18,21,1
71543,369,28,376,2.79,4,2.52,1,39,60,0
72747,86,101,376,3.2,2.19,3.29,1,25,25,0
72784,256,180,376,2.66,3.87,3.39,1,30,16,0
73740,127,256,376,1.17,2.95,3.09,1,26,48,0
74556,250,9,376,2.72,4.6,1.64,1,42,14,0
70028,181,291,376,2.81,4.76,1.13,0,42,88,1
74111,140,262,376,4.43,1.82,4.6,0,40,52,1
74852,209,259,376,2.53,3.93,2.91,0,21,42,1
74988,351,250,376,4.78,2.14,1.92,1,8,86,1
71047,420,19,377,2.76,2.37,2.87,1,20,83,0
72833,425,49,377,2.82,4.49,4.16,1,26,4,0
74445,220,150,377,2.1,1.57,4.56,1,38,70,0
70452,363,222,377,4.61,4.6,2.29,0,33,34,1
71450,291,91,377,3.58,2.81,3.6,0,18,90,1
72974,248,105,377,3.31,2.14,4.98,0,47,74,1
73056,191,72,377,1.03,1.68,2.58,1,40,16,1
73856,228,100,377,3.88,1.94,4.85,1,27,93,1
74162,93,247,377,1.06,3.47,1.23,0,18,39,1
74608,183,273,377,2.93,1.47,3.48,1,24,61,1
71820,373,291,378,3.64,2.13,1.34,0,26,4,0
73704,138,47,378,3.51,2.71,3.51,1,18,67,0
70551,497,232,378,4.79,3.69,4.66,1,7,91,1
72955,214,19,378,3.43,3.86,3.35,0,23,69,1
73385,192,52,378,2.05,2.26,2.9,1,20,32,1
73610,382,214,378,4.12,2.02,1.14,0,49,2,1
73822,25,83,378,3.76,3.01,3.18,0,46,86,1
74673,227,269,378,5,4.18,3.55,1,50,31,1
70488,91,109,379,2.56,1.62,3.89,0,14,7,1
71127,208,155,379,2.44,2.78,4.44,0,17,80,0
72224,451,215,379,4.32,2.54,3.43,0,7,40,0
72591,445,207,379,3.15,1.03,3.87,0,11,22,0
72639,474,54,379,1.94,1.38,2.9,1,28,81,0
74314,374,204,379,4.68,1.24,4.17,0,34,98,0
71245,82,234,379,1.8,2.26,1.4,1,6,23,1
71685,472,123,379,2.39,4.21,2.25,0,21,84,1
73961,201,118,379,5,3.71,1.1,1,22,45,1
74016,296,184,379,2.57,4.78,3.27,1,5,3,1
74151,40,275,379,2.75,1.29,2.99,0,24,0,1
70589,25,72,380,1.74,1.57,1.73,1,48,65,1
70889,403,232,380,4.65,2.65,3.41,0,14,49,1
71339,219,88,380,4.69,4.31,1.76,0,28,14,0
72392,30,63,380,2.42,1.28,3.84,1,42,55,0
72745,319,116,380,2,4.71,1.3,1,21,45,0
73779,55,267,380,1.9,4.56,1.23,1,28,33,0
74062,197,148,380,1.71,4.67,1.32,0,47,84,0
74922,257,88,380,4.64,2.37,2.77,0,18,4,0
71293,400,244,380,1.43,1.85,1.17,0,48,54,1
72717,123,69,380,1.97,1.6,4.47,0,45,24,1
73145,107,240,380,2.15,1.49,2.41,0,12,67,1
74414,18,21,380,4.55,4.04,3.64,0,31,23,1
70616,268,202,381,2.7,2.73,1.56,1,26,72,1
70984,381,141,381,3.54,2.6,1.01,0,45,94,1
71037,379,112,381,4.29,4.92,1.07,0,0,54,1
71373,493,201,381,4.13,3.02,2.03,1,35,86,0
73523,451,215,381,3.29,1.21,2.6,1,28,3,0
74059,289,9,381,1.54,4.69,1.5,0,37,30,0
74849,392,27,381,2.41,3.86,4.2,0,30,98,0
70706,499,143,381,4.19,1.37,3.24,1,31,31,1
71285,311,269,381,3.05,4.78,1.57,1,3,35,1
72200,464,241,381,3.27,3.59,1.99,0,13,89,1
74740,458,270,381,4.33,1.9,2.75,0,3,91,1
70725,479,156,382,4.75,3.08,4.5,1,39,14,1
73923,281,43,382,1.57,4.23,1.49,0,33,41,0
74398,137,129,382,3.33,3.02,2.82,0,34,24,0
70673,295,266,382,3.52,2.36,4.04,1,1,74,1
71989,132,132,382,4.44,4.26,2.25,1,18,40,1
74202,417,132,382,4.24,1.95,3.83,0,14,11,1
74273,266,191,382,1.4,3.44,1.77,0,26,49,1
71665,52,57,383,1.92,2.65,1.44,0,22,73,0
72569,283,165,383,2.9,3.4,4.91,1,31,39,0
73801,435,282,383,4.01,3.08,2.58,1,34,29,0
70069,275,99,383,3.01,1.42,1.98,0,20,96,1
71092,181,276,383,4.67,3.6,2.15,0,7,73,1
72277,173,209,383,4.89,3.83,2.47,1,35,87,1
73972,355,207,383,2.59,2.47,2.48,0,28,53,1
74865,249,176,383,3.16,4.3,3.77,0,17,53,1
70415,168,256,384,1.16,3.9,4.27,1,16,30,1
72387,307,178,384,1,2.93,4.74,0,46,98,0
73197,126,9,384,3.1,4.28,1.07,1,20,70,0
73936,198,140,384,1.11,4.7,1.06,1,47,71,0
74143,469,291,384,3.48,3.33,3.9,0,1,92,0
74463,364,5,384,3.86,3.23,3.53,0,21,28,0
74551,149,159,384,1.5,3.33,2.1,0,14,69,0
74728,58,145,384,4.51,1.19,2.4,1,12,17,0
72288,399,127,384,1.08,3.63,3.02,1,47,38,1
70607,284,107,385,1.39,2.7,1.44,0,4,43,1
70817,13,104,385,2.28,3.76,3.98,1,29,52,1
71965,295,243,385,1.63,3.04,4.47,1,18,56,0
74165,84,203,385,2.52,1.87,1.34,1,8,49,0
74628,65,86,385,2.46,3.92,3.71,1,27,32,0
72176,211,215,385,2.34,4.88,1.72,1,37,65,1
70335,214,166,386,2.07,4.89,2.26,0,46,91,1
71408,418,206,386,4.69,4.99,1.48,0,1,18,0
72313,435,52,386,3.03,3.45,2.59,1,0,14,0
72401,281,8,386,1.46,4.82,4.26,1,22,66,0
72883,68,199,386,2.66,1.69,4.39,0,33,60,0
73927,25,204,386,4.73,4.27,4.24,0,24,14,0
74101,15,178,386,4.64,2.33,1.43,1,25,23,0
74200,63,163,386,3.61,4.78,4.75,1,50,1,0
74979,45,204,386,3.97,3.85,4.12,0,40,41,0
70039,252,65,386,1.11,2.35,3.56,0,29,30,1
71297,339,187,386,4.07,3.49,4.45,0,15,48,1
72206,289,271,386,2.42,3.53,4.01,0,0,56,1
72248,76,48,386,4.9,3.92,1.29,0,15,7,1
72304,158,291,386,3.7,3.74,2.94,1,31,86,1
73066,405,208,386,1.46,3.27,1.61,1,40,10,1
74359,138,271,386,4.11,2.4,1.19,0,42,71,1
72183,373,161,387,2.24,4.6,4.57,0,25,90,0
72371,312,108,387,2.69,2.8,1.05,1,33,94,0
73339,466,251,387,2.47,3.26,3.29,0,1,99,0
70830,170,278,387,3.92,3.45,4.39,1,8,14,1
71421,495,63,387,4.4,1.92,4.66,1,11,95,1
71486,20,99,387,4.61,1.93,3.03,1,11,23,1
72159,74,79,387,4.52,1.25,1.41,1,25,79,1
72229,279,104,388,1.34,1.83,1.68,1,47,43,0
73811,469,239,388,2.52,3.08,3.12,0,31,41,0
74908,118,190,388,3.92,2.79,1.75,1,12,39,0
71597,227,197,388,4.32,3.26,1.68,0,20,80,1
72314,484,298,388,1.64,3.01,1.43,0,20,71,1
72506,233,102,388,2.29,1.71,2.89,0,27,61,1
74812,227,12,388,4.38,2.75,3.72,0,31,28,1
71657,88,101,389,2.61,3.65,1.22,0,50,32,0
73229,170,97,389,2.59,3.07,2.51,1,22,91,0
74524,87,29,389,2.45,4.65,2.77,1,0,87,0
70977,454,238,389,3.47,1.16,3.18,0,48,8,1
71217,324,167,389,4.22,1.47,1.33,1,40,22,1
72965,393,126,389,1.83,1.35,4.41,0,48,2,1
74315,187,106,389,4.88,1.67,4.33,1,25,75,1
70019,280,102,390,4.84,3.25,1.78,0,24,88,1
70089,133,193,390,4.71,4.2,2.32,0,42,76,1
70866,169,262,390,3.58,2.28,4.2,1,19,84,1
71896,357,191,390,1.48,4.8,1.35,0,49,27,0
72230,497,148,390,1.76,4.1,1.66,0,41,57,0
73678,304,253,390,3.9,4.49,4.83,0,37,12,0
73834,158,7,390,3.74,1.11,2.09,1,48,0,0
74952,229,260,390,1.52,1.3,4.06,1,38,93,0
71696,425,261,390,4.35,1.61,3.77,1,43,33,1
72565,109,90,390,1.47,2.6,4.47,0,34,46,1
73595,174,35,390,2.92,4.79,3.71,1,16,43,1
74426,163,258,390,4.53,4.21,1.62,1,31,98,1
74591,212,71,390,4.17,4.93,4.74,0,1,25,1
72970,388,102,391,4.51,3.07,2.09,0,17,76,1
73151,64,188,391,4.17,3.97,3.74,1,5,81,1
73212,189,71,391,2.06,2.58,2.6,0,15,55,1
74300,149,93,391,3.63,4.16,1.53,1,9,94,1
71175,205,190,392,4.83,2.84,3.08,1,44,72,0
70445,346,15,392,2.03,1.84,1.87,0,20,39,1
71643,40,187,392,2.07,3.95,4.51,1,14,57,1
72096,35,222,392,3.42,2.89,4.08,0,50,52,1
72211,208,45,392,3.24,3.44,4.05,0,31,53,1
72254,33,155,392,1.74,1.66,4.65,0,40,58,1
72994,291,270,392,3.21,2.82,4.75,0,9,71,1
74686,232,264,392,3.35,1.75,2.37,1,5,28,1
74796,168,108,392,1.78,1.6,3.17,1,1,26,1
72453,163,96,393,4.94,2.45,3.98,1,0,65,0
72556,188,61,393,4.34,2.71,2.2,0,13,64,0
72836,436,48,393,2.47,3.01,1.14,1,20,28,0
70590,106,79,393,2.62,4.57,1.04,0,9,52,1
71034,129,248,393,2.59,2.75,3.14,0,46,56,1
72325,22,235,393,1.62,4.04,3.02,0,16,10,1
72332,207,5,393,1.52,3.45,2.7,0,39,82,1
72642,227,260,393,4.24,3.27,3.19,0,3,66,1
73747,306,42,393,4.41,2.69,4.83,1,45,73,1
74140,223,263,393,2.2,4.21,2.62,0,50,90,1
71958,52,191,394,1.63,4.55,4.25,1,1,95,0
73524,19,277,394,1.79,3.84,3.84,0,4,20,0
73786,352,237,394,3.56,1.94,2.17,1,32,78,0
70086,300,217,394,3.62,1.87,1.19,0,8,10,1
71337,139,36,394,3.06,1.34,2.53,0,34,29,1
74048,371,144,394,3.66,3.24,3.71,0,12,38,1
74064,209,164,394,4.28,1.56,3.97,0,50,32,1
72006,82,11,395,3.61,4.55,4.2,0,26,63,0
73302,335,273,395,1.8,2.65,1.64,0,16,34,0
70463,80,224,395,1.19,3.75,1.3,0,9,63,1
71480,448,240,395,1.3,2.82,1.65,1,2,54,1
71957,317,130,395,2.81,2.57,3.55,1,36,81,1
72658,460,112,395,3.93,3.81,4.86,1,46,90,1
73373,149,151,395,4.91,1.78,2.15,1,27,67,1
74526,264,133,395,2.83,2.34,4.03,0,14,99,1
74920,355,127,395,2.04,1.85,1.87,1,39,29,1
70174,332,61,396,4.75,3.22,3.14,0,32,48,1
71193,301,178,396,3.3,4.55,4.22,0,25,89,1
73968,352,251,396,4.65,2.59,4.41,0,33,49,1
73982,49,125,396,1.71,1.14,3.16,1,31,36,1
74236,165,118,396,3.7,4.89,2.5,0,46,41,1
70821,227,270,397,2.72,1.07,2.15,1,32,78,1
70846,372,291,397,4.82,4.35,4.86,1,50,75,1
71001,418,64,397,3,4.31,3.81,1,44,7,1
71476,211,254,397,2.11,4.09,4.99,1,50,63,0
71718,186,112,397,2.25,3.3,1.48,0,6,71,0
73556,206,112,397,3.41,1.48,2.19,1,20,32,0
73611,147,266,397,1.72,3.24,3.94,1,4,7,0
74569,182,57,397,3.84,4.26,1.17,0,6,14,0
70173,373,110,397,4.56,3.17,4.34,0,42,58,1
70250,261,145,397,3.23,3.21,1.49,1,24,21,1
70474,202,168,397,1.38,4.7,3.6,1,0,77,1
71943,107,63,397,3.87,4.09,2.58,0,26,45,1
74387,364,241,397,1.72,4.88,2.3,1,32,85,1
70209,444,109,398,3.35,2.04,4.75,0,7,24,1
71376,438,113,398,4.97,4.34,4.8,0,36,17,0
71418,47,23,398,4.12,4.13,3.09,0,23,82,0
72246,330,131,398,2.18,3.92,1.63,1,7,10,0
72997,15,28,398,2.24,4.71,3.33,1,27,10,0
73011,341,39,398,4.08,3.88,3.4,0,38,44,1
73683,254,41,398,2.59,3.94,4.74,0,10,25,1
70301,226,218,399,4.25,2.37,3.96,0,21,73,1
70355,137,224,399,1.34,3.17,2.12,1,4,17,1
71734,349,185,399,4.27,1.92,3.41,0,28,98,0
72298,213,56,399,1.01,1.56,3.04,1,13,51,0
72507,174,46,399,2.52,1.63,3.02,1,24,69,0
73826,497,207,399,2.42,3.24,4.84,0,26,27,0
74192,496,202,399,2.37,4.56,3.43,0,22,73,0
74408,25,226,399,2.07,3.24,4.17,1,47,95,0
71084,162,123,399,2.26,4.72,4.75,1,15,5,1
71753,291,39,399,2.69,2.01,1.92,1,15,36,1
72428,69,58,400,2.67,3.43,3.74,1,12,31,0
74033,50,155,400,3.51,1.44,1.9,0,49,9,0
74597,208,267,400,4.32,3.69,1.71,0,11,26,0
74619,138,161,400,4.09,4.14,2.02,0,0,12,0
70684,320,127,400,1.98,2.3,2.12,1,29,53,1
70854,97,216,400,2.06,4.35,4.79,0,50,46,1
71212,409,114,400,3.29,2.07,3.74,1,23,76,1
71493,413,265,400,3.16,2.02,4.98,0,14,40,1
72677,33,169,400,2.42,2.81,4.53,1,47,59,1
72749,34,51,400,1.59,1.81,2.53,1,4,7,1
73530,319,92,400,1.21,1.4,4.13,0,2,80,1
72487,352,249,401,2.91,1.12,1.71,1,28,88,0
72979,262,161,401,1.06,4.93,4.99,0,12,7,0
73273,385,76,401,4.92,4.93,4.68,0,49,70,0
74604,69,213,401,3.4,4.13,4.3,0,19,10,0
71527,118,58,401,2.93,1.09,1.19,1,37,68,1
72829,230,239,401,4.17,2.12,2.56,0,38,8,1
72944,129,24,401,3.1,4.7,4.07,1,35,83,1
74102,230,44,401,1.34,4.76,2.17,1,37,18,1
74179,123,287,401,2.3,3.79,3.98,1,22,18,1
70451,84,270,402,2.21,3.41,1.86,1,34,5,1
71903,292,273,402,4.23,4.13,2.08,0,27,7,0
72890,454,132,402,4.97,2.82,4.1,0,2,3,0
73753,204,264,402,2.6,1.09,2.56,1,4,32,0
74320,329,266,402,4.01,1.64,2.66,1,25,0,0
70295,472,260,402,3.78,1.74,2.76,1,42,86,1
71420,27,193,402,2.3,4.75,4.99,1,0,23,1
71490,486,196,402,1.45,1.71,4,0,28,100,1
72197,451,260,402,4.94,4.61,1.03,1,14,19,1
73483,187,284,402,2.28,1.57,2.62,1,38,97,1
74409,219,157,402,1,1.29,3.14,1,33,4,1
74854,480,222,402,2.26,2.35,1.05,0,17,85,1
74935,122,155,402,1.74,3.24,4.84,1,48,49,1
70605,134,20,403,4.9,2.22,4.93,0,19,24,1
70848,428,55,403,4.68,4.95,3.1,1,49,31,1
70982,179,155,403,4.4,3.11,3.41,1,13,12,1
71731,431,162,403,3.03,3.38,1.82,0,0,89,0
73760,121,193,403,1.08,4.7,2.78,0,49,53,0
74121,435,25,403,2.36,4.68,1.42,0,41,72,0
70117,77,249,403,3.86,1.92,4.23,1,26,23,1
70298,413,251,403,4.8,4.67,4.49,0,17,64,1
70360,422,249,403,2.89,3.61,1.66,1,39,23,1
71282,436,145,403,3.43,4.12,2.4,0,16,98,1
73257,74,225,403,3.15,4.69,4.94,0,38,81,1
74858,142,207,403,4.73,2.91,3.5,1,6,11,1
70327,494,164,404,4.61,1.23,2.17,1,16,91,1
71808,120,210,404,3.39,2.02,2.4,0,26,82,0
72204,207,144,404,4.13,1.42,2.72,1,0,2,0
73887,214,7,404,4.31,2.15,2.75,0,15,93,0
74108,238,7,404,2.58,2.93,2.7,1,10,44,0
74811,132,224,404,1.13,2.46,2.31,0,45,37,0
73985,331,57,404,3.34,2.33,3.95,1,3,69,1
74900,129,170,404,2.43,1.34,1.51,1,14,27,1
71956,425,127,405,1.13,4.84,3.98,1,16,54,0
72194,279,101,405,1.67,1.09,1.98,0,33,81,0
72523,198,246,405,1.83,4.53,2.39,1,50,36,0
72610,246,259,405,4.05,2.48,4.12,1,27,23,0
72813,220,148,405,1.56,3.32,4.79,0,16,71,0
74807,271,92,405,3.69,1.63,3.5,0,20,42,0
71615,103,238,405,4.22,2.91,2.96,1,47,10,1
72125,390,151,405,1.79,1.28,4.58,1,36,24,1
72400,177,262,405,4.01,3.62,4.69,0,20,65,1
74100,118,180,405,3.84,4.12,1.59,1,5,93,1
74655,464,129,405,2.35,3.96,1.29,0,7,80,1
70142,130,129,406,3.02,4.62,2.26,0,46,21,1
70269,272,290,406,3.26,3.78,1.82,0,50,60,1
72352,348,226,406,1.28,1.97,1.38,1,27,25,0
73000,57,292,406,3.77,2.52,3.51,1,47,27,0
73691,298,170,406,4.17,3.46,3.61,0,48,72,0
76001,116,210,67,4.96,3.26,2.81,0,9,4,0
76002,237,97,41,4.37,4.78,2.76,1,71,5,1
76003,145,247,98,4.35,3.57,2.49,0,19,17,0
76004,493,76,82,3.99,3.83,4.03,0,9,24,1
76005,112,199,22,1.14,3.96,4.23,1,64,39,0
76006,212,204,13,4.41,3.37,3.78,1,55,8,1
76007,350,221,71,1.25,2.52,3.2,0,30,19,0
76008,493,36,26,2.65,1.7,4.12,1,40,29,1
76009,306,27,58,2.98,3.57,1.38,0,41,36,0
76010,274,55,58,4.27,4.13,3.15,0,87,6,1
76011,488,68,59,2.43,2.02,4.92,1,15,6,0
76012,431,131,28,4.52,4.34,4.09,1,60,15,1
76013,216,238,70,3.02,1.39,3.31,1,93,28,0
76014,387,245,85,2.53,2.97,1.31,0,31,36,1
76015,253,118,40,4.48,3.59,2.37,0,83,6,0
76016,491,209,59,4.4,4.29,2.87,0,92,9,1
76017,240,80,37,1.18,2.63,2.36,1,20,39,0
76018,362,377,83,1.67,3.18,1.23,0,97,35,1
76019,167,180,25,4.15,3.3,1.82,0,39,28,0
76020,170,111,99,2.14,4.33,2.88,0,89,6,1
76021,362,301,13,3.68,2.58,3.89,1,7,34,0
76022,312,302,91,2.31,1.75,4.8,0,82,32,1
76023,373,373,99,1.6,1.05,1.54,1,83,35,0
76024,344,352,54,3.15,3.14,1.9,0,15,32,1
76025,227,162,92,1.38,1.02,2.81,1,37,17,0
76026,459,278,20,4.98,4.39,3.01,0,89,7,1
76027,351,83,39,4.78,4.38,2.41,1,5,9,0
76028,101,154,61,2.17,2.54,3.44,1,10,12,1
76029,110,165,58,4.73,1.92,2.37,1,83,8,0
76030,270,369,77,2.42,3.86,1.02,1,51,29,1
76031,409,59,23,4.56,1.13,4.46,0,62,24,0
76032,76,111,93,2.5,1.04,3.12,0,59,32,1
76033,259,388,63,1.05,4.15,2.1,1,69,7,0
76034,300,121,53,3.91,1.61,2.3,0,36,38,1
76035,212,123,49,4.72,4.72,3.77,0,91,30,0
76036,445,163,44,3.17,2.04,1.48,0,5,12,1
76037,104,166,32,3.73,3.82,4.75,0,60,22,0
76038,496,178,73,3.91,2.6,3.94,0,86,5,1
76039,348,238,84,2.44,1.39,1.96,0,3,10,0
76040,484,288,60,3.37,3.4,3.18,0,4,9,1
76041,123,193,81,2.51,4.78,3.54,1,50,9,0
76042,315,203,23,2.51,4.01,4.58,1,56,40,1
76043,182,196,35,3.05,4.93,1.52,1,13,33,0
76044,184,308,37,2.03,1.92,3.39,1,13,21,1
76045,68,233,53,3.88,3.13,2.35,0,82,38,0
76046,101,133,72,3.56,4.63,1.13,1,100,23,1
76047,268,109,49,4.55,4.68,1.24,1,38,32,0
76048,465,169,28,2.2,3.73,4.94,0,9,22,1
76049,319,98,63,4.87,4.96,3.12,1,88,18,0
76050,103,218,70,4.44,2.94,1.31,1,65,32,1
76051,288,361,12,1.63,1.84,4.92,1,41,36,0
76052,177,346,71,1.08,4.83,2.62,0,32,27,1
76053,254,216,49,2.83,1.14,4.46,1,11,17,0
76054,398,133,10,3.77,2.4,4.62,0,4,18,1
76055,332,242,92,1.88,3.01,2.8,0,76,32,0
76056,212,136,82,1.62,4.44,4.63,0,51,8,1
76057,351,120,84,2.63,4.08,3.47,1,51,39,0
76058,388,161,10,4.6,3.72,2.38,1,42,26,1
76059,343,59,60,4.02,2.44,2.62,0,12,8,0
76060,359,241,62,2.98,2.96,4.39,1,26,16,1
76061,291,174,93,2.64,1.28,1.69,0,87,9,0
76062,231,45,12,1.81,2.27,1.25,1,12,6,1
76063,198,308,41,2.06,4.78,1.17,0,7,9,0
76064,359,79,94,3.63,4.04,2.04,0,8,37,1
76065,288,179,67,2.3,4.32,4.36,1,38,6,0
76066,412,234,47,1.64,3.53,3.38,0,69,19,1
76067,99,379,22,4.09,4.85,4.33,0,39,12,0
76068,457,289,19,3.17,3.48,3.61,1,20,5,1
76069,387,261,40,3.31,4.3,2.26,0,46,29,0
76070,164,337,62,1.4,3.16,4.05,0,79,38,1
76071,382,148,53,4.31,2.59,1.17,0,20,24,0
76072,202,73,78,1.21,3.25,4.11,0,87,37,1
76073,344,363,70,1.83,1.4,3.04,0,76,21,0
76074,385,324,57,4.28,4.4,4.24,1,8,8,1
76075,433,45,11,1.9,4.83,3.64,1,25,16,0
76076,173,333,70,4.96,1.89,1.74,1,75,36,1
76077,448,314,55,4.51,3.9,1.57,0,24,9,0
76078,473,174,39,3.52,2.49,2.76,0,96,15,1
76079,496,160,26,4.62,2.52,3.13,1,93,14,0
76080,267,91,44,3.16,1.97,1.48,0,97,32,1
76081,385,233,38,3.63,1.48,3.61,0,100,36,0
76082,299,140,77,2.82,1.34,4.31,0,3,33,1
76083,478,185,15,3.07,1.53,1.81,1,81,16,0
76084,445,273,15,3.48,2.38,1.67,1,27,35,1
76085,434,329,87,4.56,4.35,2.62,0,5,32,0
76086,67,282,19,4.37,4.01,1.42,0,79,11,1
76087,492,26,50,2.54,1.4,1.58,0,81,19,0
76088,304,119,90,1.51,4.46,4.51,0,37,21,1
76089,235,83,11,4.44,2.28,4.7,0,48,38,0
76090,159,126,20,2.79,1.44,1.98,1,48,13,1
76091,247,343,58,3.18,3.22,2.6,0,12,18,0
76092,163,67,73,3.75,3.78,2.28,1,48,37,1
76093,395,141,94,1.14,4.67,4.52,0,66,18,0
76094,343,47,74,2.92,2.57,2.65,1,89,14,1
76095,475,137,24,4.6,3.21,2.41,1,35,11,0
76096,242,189,14,2.4,3.47,4.78,0,35,4,1
76097,241,253,35,2.38,2.77,1.45,0,20,33,0
76098,82,269,82,2.48,4.93,3.7,1,57,21,1
76099,257,77,36,1.22,3.21,3.79,1,58,29,0
76100,211,256,42,2.3,4.27,3.21,1,52,36,1
76101,354,145,32,1.05,4.41,2.8,1,42,12,0
76102,428,351,49,3.61,2.6,3.19,1,61,38,1
76103,108,385,15,3.73,3.18,4.83,0,72,39,0
76104,102,86,21,2.99,3.58,1.81,0,50,39,1
76105,212,293,66,3.33,3.69,4.13,0,84,4,0
76106,251,227,79,2.96,2.58,2.6,0,43,10,1
76107,148,377,96,4.36,4.29,3.69,0,21,9,0
76108,63,55,25,1.43,1.19,2.96,0,18,13,1
76109,334,310,43,3.94,1.39,1.68,0,36,29,0
76110,376,315,52,1.52,4.11,1.76,1,85,13,1
76111,308,148,41,2.83,1.02,2.16,1,66,20,0
76112,136,164,39,4.49,3.8,2.84,1,66,23,1
76113,142,41,97,3.01,4.44,2.06,0,30,7,0
76114,282,201,47,1.63,2.92,4.57,0,25,15,1
76115,152,298,16,3.64,4.6,3.86,1,34,23,0
76116,379,224,88,4.49,1.59,2.38,0,18,13,1
76117,304,30,56,3.59,4.9,4.01,1,96,36,0
76118,160,317,86,2.68,2.51,4.64,1,8,31,1
76119,287,32,55,2.45,3.34,1.22,0,39,11,0
